job_index,resume_index,similarity,label_0.7,label_0.71,label_0.72,label_0.73,label_0.74,label_0.75,label_0.76,label_0.77,label_0.78,label_0.79,label_0.8,label_0.81,label_0.82,label_0.83,label_0.84,label_0.85
124,758,0.7630240321159363,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
124,81,0.8250772356987,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
124,1366,0.7956545948982239,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
124,501,0.7700880765914917,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
124,431,0.8229471445083618,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
124,2331,0.7696351408958435,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
124,12,0.8056173324584961,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
124,856,0.7362216711044312,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
124,878,0.7706695199012756,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
124,695,0.7659693956375122,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
125,81,0.8112314939498901,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
125,758,0.7686513662338257,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
125,1366,0.8017839193344116,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
125,501,0.7756050229072571,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
125,431,0.8263362050056458,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
125,12,0.8055410385131836,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
125,2331,0.7595366835594177,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
125,2413,0.8011975288391113,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
125,856,0.743583083152771,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
125,878,0.7850117683410645,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
126,81,0.8617278337478638,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
126,758,0.7931714057922363,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
126,431,0.8352941870689392,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
126,1366,0.8221428394317627,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
126,2331,0.8087158799171448,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
126,12,0.834823727607727,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
126,856,0.7416226863861084,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
126,2413,0.8093973994255066,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
126,1234,0.728740394115448,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
126,1021,0.7790501117706299,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
127,758,0.8284708261489868,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
127,81,0.833856999874115,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
127,1366,0.7883273363113403,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
127,431,0.7376239895820618,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
127,12,0.8399799466133118,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
127,856,0.8126445412635803,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
127,845,0.8046969771385193,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
127,697,0.8301963210105896,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
127,2413,0.8304624557495117,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
127,1776,0.799264669418335,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
128,81,0.876045286655426,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
128,758,0.8048204183578491,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
128,2331,0.8236353397369385,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
128,12,0.8637063503265381,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
128,431,0.8424506783485413,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
128,856,0.7666398286819458,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
128,3,0.8277304768562317,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
128,67,0.8142836689949036,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
128,845,0.8161718845367432,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
128,525,0.856486439704895,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
129,81,0.7331006526947021,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
129,758,0.6440865993499756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
129,12,0.7128440737724304,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
129,902,0.6824133396148682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
129,2331,0.6827914714813232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
129,514,0.6916645169258118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
129,856,0.6082252264022827,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
129,431,0.7872924208641052,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
129,1965,0.6936807632446289,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
129,1234,0.6766207814216614,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
130,81,0.8477886915206909,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
130,758,0.7845839858055115,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
130,2331,0.7948048710823059,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
130,12,0.8367525935173035,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
130,431,0.813590407371521,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
130,856,0.753623366355896,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
130,3,0.8010647296905518,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
130,67,0.7824227809906006,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
130,845,0.7904482483863831,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
130,525,0.8036996722221375,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
131,758,0.6972827911376953,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
131,81,0.7614538669586182,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
131,856,0.6643551588058472,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
131,1234,0.6877962350845337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
131,12,0.7604557871818542,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
131,2331,0.6947073340415955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
131,514,0.7399623990058899,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
131,577,0.7403762936592102,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
131,525,0.7768861055374146,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
131,431,0.7962688207626343,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
132,81,0.7882965207099915,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
132,758,0.7452294826507568,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
132,525,0.8087830543518066,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
132,431,0.7865778207778931,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
132,856,0.7256548404693604,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
132,2000,0.7539751529693604,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
132,1234,0.7436197400093079,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
132,862,0.7515544891357422,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
132,12,0.7825117707252502,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
132,2413,0.7703032493591309,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
133,758,0.7182640433311462,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,81,0.7616665363311768,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
133,431,0.7991064786911011,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
133,1366,0.7593590021133423,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
133,856,0.686561107635498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,845,0.734021782875061,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
133,12,0.7655137181282043,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
133,2331,0.6998285055160522,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,540,0.6882004141807556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,261,0.6991751790046692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
134,697,0.7459915280342102,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
134,758,0.7446243762969971,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
134,856,0.728913426399231,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
134,695,0.7568666338920593,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
134,535,0.8114833235740662,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
134,614,0.7746959328651428,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
134,81,0.7855309844017029,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
134,872,0.7854389548301697,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
134,523,0.8418750166893005,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
134,12,0.7824931740760803,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
135,758,0.7459099888801575,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
135,81,0.8106304407119751,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
135,12,0.8026185035705566,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
135,856,0.7225057482719421,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
135,2331,0.759518027305603,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
135,1452,0.7735545635223389,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
135,1332,0.756834089756012,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
135,70,0.7814124822616577,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
135,902,0.7727687358856201,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
135,1366,0.7724723815917969,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
136,758,0.8069573640823364,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
136,81,0.8665791153907776,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
136,856,0.7744144201278687,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
136,1414,0.8556407690048218,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
136,614,0.8364459872245789,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
136,823,0.8365637063980103,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
136,1366,0.8098703026771545,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
136,1021,0.7871375679969788,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
136,12,0.8589487075805664,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
136,862,0.8050569295883179,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
137,758,0.7152732014656067,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
137,81,0.7607879638671875,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
137,523,0.794575572013855,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
137,1442,0.7793203592300415,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
137,695,0.7339112758636475,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
137,12,0.7703854441642761,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
137,431,0.7679083943367004,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
137,2413,0.7437844276428223,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
137,1366,0.7367210388183594,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
137,878,0.7322099804878235,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
138,878,0.7428568005561829,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
138,2436,0.7562709450721741,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
138,872,0.7825149893760681,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
138,768,0.7688596844673157,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
138,614,0.784126341342926,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
138,81,0.827308177947998,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
138,758,0.7579720616340637,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
138,695,0.7592533230781555,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
138,856,0.7206531167030334,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
138,12,0.812917172908783,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
139,758,0.8007569909095764,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
139,81,0.8381105661392212,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
139,523,0.8578542470932007,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
139,1366,0.7948623895645142,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
139,12,0.8359701633453369,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
139,2413,0.8219864368438721,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
139,845,0.8059659600257874,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
139,1442,0.8586986064910889,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
139,856,0.771632969379425,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
139,614,0.8254003524780273,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
140,758,0.5932534337043762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,81,0.6981629133224487,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,2413,0.6281321048736572,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,1366,0.6660979986190796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,2331,0.6154597997665405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,2201,0.6086478233337402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,12,0.6712156534194946,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,431,0.7757118940353394,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
140,845,0.6078776121139526,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,304,0.7365793585777283,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
141,758,0.7360172271728516,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
141,81,0.7803126573562622,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
141,1124,0.7411820888519287,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
141,12,0.7765307426452637,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
141,514,0.7539221048355103,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
141,2201,0.7361925840377808,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
141,2413,0.7474914789199829,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
141,856,0.7204728722572327,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
141,2331,0.7339795827865601,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
141,1801,0.7151440978050232,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
142,2201,0.751512348651886,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
142,758,0.7259450554847717,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
142,2413,0.7563008666038513,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
142,2450,0.7685986161231995,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
142,81,0.7714204788208008,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
142,1694,0.7360270619392395,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
142,1698,0.7715342044830322,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
142,1366,0.737970232963562,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
142,1124,0.7585285902023315,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
142,845,0.7468571066856384,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
143,758,0.6270540356636047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,1366,0.6549948453903198,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,81,0.676723837852478,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,2201,0.639163613319397,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,12,0.6548019051551819,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,2413,0.6480129957199097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,431,0.706159770488739,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,2450,0.6441043615341187,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,1698,0.6296889781951904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,1776,0.6869291067123413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144,758,0.7416234016418457,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
144,81,0.7761939764022827,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
144,1228,0.7628143429756165,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
144,12,0.7918892502784729,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
144,1366,0.7579898834228516,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
144,1869,0.7644245624542236,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
144,2413,0.7681114673614502,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
144,2099,0.7520315647125244,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
144,431,0.7803578972816467,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
144,856,0.7282333374023438,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
145,758,0.6597899198532104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,81,0.6942257285118103,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,845,0.7007560729980469,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,1124,0.6732393503189087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,2413,0.69890296459198,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,856,0.6363976001739502,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,12,0.7147582173347473,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,525,0.742310643196106,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
145,1366,0.7077374458312988,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,304,0.7376330494880676,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
146,2201,0.7641237378120422,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
146,81,0.7858114242553711,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
146,758,0.7236984968185425,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
146,1124,0.7593536376953125,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
146,2413,0.7700873613357544,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
146,2450,0.799086332321167,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
146,1801,0.7099775671958923,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
146,431,0.7993471622467041,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
146,1366,0.7580147385597229,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
146,1698,0.7956091165542603,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
147,758,0.8397670984268188,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
147,845,0.8252612352371216,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
147,81,0.8732919692993164,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
147,2413,0.8504080772399902,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
147,12,0.866872251033783,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
147,514,0.8532461524009705,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
147,2087,0.839187741279602,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
147,299,0.8824596405029297,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
147,1366,0.7898774147033691,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
147,1442,0.8436371088027954,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
148,81,0.7485755085945129,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
148,758,0.7023775577545166,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
148,856,0.6873218417167664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
148,525,0.7777441143989563,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
148,431,0.7892651557922363,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
148,2413,0.7440430521965027,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
148,1366,0.7388404011726379,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
148,1143,0.7269618511199951,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
148,1401,0.7386529445648193,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
148,624,0.7601017951965332,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
149,81,0.8107976317405701,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
149,758,0.742002546787262,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
149,856,0.7146108150482178,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
149,525,0.813388466835022,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
149,431,0.8127214908599854,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
149,2413,0.7953289747238159,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
149,1143,0.7744404077529907,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
149,1401,0.7940945029258728,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
149,1366,0.78010493516922,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
149,624,0.8188453912734985,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
150,81,0.6798209547996521,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150,758,0.6106212735176086,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150,624,0.6952259540557861,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150,845,0.651057779788971,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150,514,0.6489148139953613,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150,856,0.5886015295982361,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150,1234,0.7388013005256653,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
150,267,0.7040795087814331,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150,2413,0.6686724424362183,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150,580,0.7220872640609741,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
151,81,0.7987756133079529,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
151,758,0.7512877583503723,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
151,431,0.8126347661018372,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
151,12,0.7908012866973877,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
151,541,0.8012459874153137,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
151,610,0.7462555766105652,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
151,856,0.7294881939888,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
151,1401,0.7780488729476929,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
151,624,0.7943450808525085,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
151,2413,0.7835854887962341,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
152,81,0.7613087296485901,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
152,758,0.6966679096221924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
152,856,0.6651812791824341,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
152,431,0.7939771413803101,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
152,624,0.7548599243164062,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
152,12,0.7469988465309143,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
152,610,0.6942014694213867,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
152,525,0.7948459386825562,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
152,541,0.7693337798118591,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
152,2331,0.6930798888206482,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153,758,0.6972313523292542,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153,81,0.7595828175544739,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
153,1366,0.7482256889343262,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
153,12,0.7588330507278442,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
153,431,0.7897087335586548,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
153,565,0.753812849521637,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
153,856,0.6814671754837036,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153,2413,0.7391934990882874,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
153,2076,0.7525770664215088,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
153,541,0.7739202976226807,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
154,1234,0.7548778057098389,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
154,1280,0.8638822436332703,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
154,81,0.87470942735672,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
154,2099,0.8476600050926208,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
154,1314,0.8771677017211914,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
154,1249,0.8572299480438232,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
154,1272,0.8550331592559814,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
